#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202412151741,   90,128.56472778, 38.25085068,  7620,  7620,  7620, 0.0,=
202412151741,   93,127.75443268, 37.94738007,  7620,  7620,  7620, 0.0,=
202412151741,   95,127.30419922, 38.14786911,  7620,  7620,  7620, 0.0,=
202412151741,   98,127.06069946, 37.90187836,  7620,  7620,  7620, 0.0,=
202412151741,   99,126.76647949, 37.88589096,  7620,  7620,  7620, 0.0,=
202412151741,  100,128.71833801, 37.67713165,   975,  7620,  7620, 1.0,=
202412151741,  102,124.71237183, 37.97396088,  1341,  7620,  7620, 7.0,=
202412151741,  104,128.85534668, 37.80456161,  7620,  7620,  7620, 0.0,=
202412151741,  105,128.89099121, 37.75146866,  7620,  7620,  7620, 0.0,=
202412151741,  106,129.12432861, 37.50709152,  7620,  7620,  7620, 0.0,=
202412151741,  108,126.96579742, 37.57141876,  7620,  7620,  7620, 1.0,=
202412151741,  112,126.62490082, 37.47771835,  7620,  7620,  7620, 0.0,=
202412151741,  114,127.94658661, 37.33749008,  7620,  7620,  7620, 0.0,=
202412151741,  115,130.89863586, 37.48128891,  1908,  7620,  7620, 8.0,=
202412151741,  119,126.98300171, 37.25746155,  7620,  7620,  7620, 1.0,=
202412151741,  121,128.45742798, 37.18125916,  1524,  7620,  7620, 3.0,=
202412151741,  127,127.95249939, 36.97045135,  1407,  7620,  7620, 3.0,=
202412151741,  129,126.49389648, 36.77658081,  1356,  7620,  7620, 7.0,=
202412151741,  130,129.41278076, 36.99176025,  7620,  7620,  7620, 0.0,=
202412151741,  131,127.44065857, 36.63924026,   853,  1310,  7620, 7.0,=
202412151741,  133,127.37210083, 36.37199020,  1673,  7620,  7620, 1.0,=
202412151741,  135,127.99458313, 36.22024918,   518,  7620,  7620, 7.0,=
202412151741,  136,128.70733643, 36.57292938,  1230,  7620,  7620, 6.0,=
202412151741,  137,128.15740967, 36.40837097,  1066,  7620,  7620, 3.0,=
202412151741,  138,129.38002014, 36.03200912,  1058,  7620,  7620, 8.0,=
202412151741,  140,126.76135254, 36.00529861,  1145,  7620,  7620, 7.0,=
202412151741,  143,128.65295410, 35.87797165,  1879,  7570,  7620, 8.0,=
202412151741,  146,127.11717987, 35.84091949,  1271,  1618,  7620, 1.0,=
202412151741,  152,129.33468628, 35.58237076,  1649,  7620,  7620, 7.0,=
202412151741,  155,128.57281494, 35.17018890,  1726,  7620,  7620, 6.0,=
202412151741,  156,126.89156342, 35.17293930,  1456,  7620,  7620, 7.0,=
202412151741,  159,129.03202820, 35.10467911,  7620,  7620,  7620, 1.0,=
202412151741,  162,128.43560791, 34.84540939,  7620,  7620,  7620, 0.0,=
202412151741,  165,126.38150787, 34.81732178,  7620,  7620,  7620, 1.0,=
202412151741,  168,127.74063110, 34.73928833,  7620,  7620,  7620, 0.0,=
202412151741,  169,125.45104980, 34.68719101,  1162,  7620,  7620, 6.0,=
202412151741,  170,126.70182037, 34.39590073,  5678,  7620,  7620, 1.0,=
202412151741,  172,126.59899902, 35.34823990,  1939,  7620,  7620, 8.0,=
202412151741,  174,127.36940002, 35.02040100,  1672,  7620,  7620, 5.0,=
202412151741,  177,126.68772125, 36.65758896,  7620,  7620,  7620, 3.0,=
202412151741,  181,127.38465881, 36.64001846,  1456,  7620,  7620, 2.0,=
202412151741,  184,126.52969360, 33.51411057,  1426,  7620,  7620, 8.0,=
202412151741,  185,126.16282654, 33.29381943,  1484,  7620,  7620, 8.0,=
202412151741,  188,126.88020325, 33.38676834,  1378,  7568,  7620, 7.0,=
202412151741,  189,126.56529999, 33.24615860,  7620,  7620,  7620, 0.0,=
202412151741,  192,128.04003906, 35.16378021,  1920,  7620,  7620, 1.0,=
202412151741,  201,126.44634247, 37.70738983,  7620,  7620,  7620, 0.0,=
202412151741,  202,127.49446106, 37.48862839,  7620,  7620,  7620, 0.0,=
202412151741,  203,127.48420715, 37.26398849,  4170,  7620,  7620, 0.0,=
202412151741,  211,128.16714478, 38.05986023,  7620,  7620,  7620, 0.0,=
202412151741,  212,127.88043213, 37.68360138,  7620,  7620,  7620, 0.0,=
202412151741,  216,128.98928833, 37.17037964,  4334,  7620,  7620, 3.0,=
202412151741,  217,128.67347717, 37.37731934,   485,  7620,  7620, 0.0,=
202412151741,  221,128.19433594, 37.15927887,  1418,  7620,  7620, 3.0,=
202412151741,  226,127.73415375, 36.48760986,   289,  7620,  7620, 8.0,=
202412151741,  232,127.29282379, 36.76216888,  1512,  7620,  7620, 8.0,=
202412151741,  235,126.55744171, 36.32723999,  1408,  7620,  7620, 6.0,=
202412151741,  236,126.92079163, 36.27241898,  7620,  7620,  7620, 4.0,=
202412151741,  239,127.24437714, 36.48522186,  1048,  1298,  7620, 2.0,=
202412151741,  243,126.71656799, 35.72961044,  1094,  7620,  7620, 7.0,=
202412151741,  244,127.28556061, 35.61203003,   938,  4341,  7620, 8.0,=
202412151741,  245,126.83904266, 35.56336975,  1928,  7620,  7620, 7.0,=
202412151741,  247,127.39652252, 35.42129898,   730,   853,  1065, 2.0,=
202412151741,  248,127.52030945, 35.65695953,   684,  4425,  7620, 8.0,=
202412151741,  251,126.69699860, 35.42660904,  2124,  7620,  7620, 7.0,=
202412151741,  252,126.47783661, 35.28366089,  7620,  7620,  7620, 5.0,=
202412151741,  253,128.89074707, 35.22980881,  1858,  7620,  7620, 5.0,=
202412151741,  254,127.12860107, 35.37131119,   405,  7620,  7620, 7.0,=
202412151741,  255,128.67260742, 35.22655106,   524,  7620,  7620, 8.0,=
202412151741,  257,129.02009583, 35.30736923,  7620,  7620,  7620, 0.0,=
202412151741,  258,127.21225739, 34.76335144,  1773,  7620,  7620, 2.0,=
202412151741,  259,126.78408051, 34.64456940,  1853,  7620,  7620, 1.0,=
202412151741,  260,126.91950989, 34.68886185,  1810,  7620,  7620, 7.0,=
202412151741,  261,126.56906891, 34.55374908,  7620,  7620,  7620, 3.0,=
202412151741,  262,127.27571869, 34.61825943,  7620,  7620,  7620, 1.0,=
202412151741,  263,128.28811646, 35.32257843,   399,  7620,  7620, 8.0,=
202412151741,  264,127.74537659, 35.51137924,  7620,  7620,  7620, 7.0,=
202412151741,  266,127.69139862, 34.94340134,   527,  7620,  7620, 1.0,=
202412151741,  268,126.25846100, 34.47296143,  7620,  7620,  7620, 1.0,=
202412151741,  271,128.91448975, 36.94361115,  1355,  7620,  7620, 8.0,=
