#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202412150609,  138,129.38002014, 36.03200912,  7620,  7620,  7620, 2.0,=
202412150609,  140,126.76135254, 36.00529861,  1750,  7620,  7620, 4.0,=
202412150609,  143,128.65295410, 35.87797165,  1968,  7620,  7620, 8.0,=
202412150609,  146,127.11717987, 35.84091949,  1316,  1947,  7620, 8.0,=
202412150609,  152,129.33468628, 35.58237076,  7620,  7620,  7620, 0.0,=
202412150609,  155,128.57281494, 35.17018890,  7620,  7620,  7620, 0.0,=
202412150609,  156,126.89156342, 35.17293930,  1953,  7620,  7620, 5.0,=
202412150609,  159,129.03202820, 35.10467911,  7620,  7620,  7620, 0.0,=
202412150609,  162,128.43560791, 34.84540939,  7620,  7620,  7620, 0.0,=
202412150609,  165,126.38150787, 34.81732178,  1754,  7620,  7620, 8.0,=
202412150609,  168,127.74063110, 34.73928833,  7620,  7620,  7620, 0.0,=
202412150609,  169,125.45104980, 34.68719101,  1696,  7620,  7620, 1.0,=
202412150609,  170,126.70182037, 34.39590073,  7620,  7620,  7620, 7.0,=
202412150609,  172,126.59899902, 35.34823990,  1923,  7620,  7620, 6.0,=
202412150609,  174,127.36940002, 35.02040100,   621,  7620,  7620, 5.0,=
202412150609,  177,126.68772125, 36.65758896,  1192,  1301,  7620, 3.0,=
202412150609,  181,127.38465881, 36.64001846,  1284,  7620,  7620, 1.0,=
202412150609,  184,126.52969360, 33.51411057,  2131,  7620,  7620, 8.0,=
202412150609,  185,126.16282654, 33.29381943,  2179,  7620,  7620, 8.0,=
202412150609,  188,126.88020325, 33.38676834,  2063,  7570,  7620, 1.0,=
202412150609,  189,126.56529999, 33.24615860,  1950,  7620,  7620, 2.0,=
202412150609,  192,128.04003906, 35.16378021,  1767,  7620,  7620, 8.0,=
202412150609,  201,126.44634247, 37.70738983,  7620,  7620,  7620, 0.0,=
202412150609,  202,127.49446106, 37.48862839,   792,  1249,  1432, 6.0,=
202412150609,  203,127.48420715, 37.26398849,   213,  1005,  1842, 1.0,=
202412150609,  211,128.16714478, 38.05986023,   563,  7620,  7620, 8.0,=
202412150609,  212,127.88043213, 37.68360138,  1018,  4769,  7620, 8.0,=
202412150609,  216,128.98928833, 37.17037964,   846,  7620,  7620, 7.0,=
202412150609,  217,128.67347717, 37.37731934,   268,  7620,  7620, 7.0,=
202412150609,  221,128.19433594, 37.15927887,   357,   836,  7620, 8.0,=
202412150609,  226,127.73415375, 36.48760986,   126,  7620,  7620, 8.0,=
202412150609,  232,127.29282379, 36.76216888,   182,  7620,  7620, 8.0,=
202412150609,  235,126.55744171, 36.32723999,  1523,  7620,  7620, 8.0,=
202412150609,  236,126.92079163, 36.27241898,  7620,  7620,  7620, 3.0,=
202412150609,  239,127.24437714, 36.48522186,   964,  7620,  7620, 4.0,=
202412150609,  243,126.71656799, 35.72961044,  1527,  7620,  7620, 8.0,=
202412150609,  244,127.28556061, 35.61203003,  1522,  6723,  7620, 8.0,=
202412150609,  245,126.83904266, 35.56336975,  1304,  7620,  7620, 7.0,=
202412150609,  247,127.39652252, 35.42129898,    91,  1124,  1400, 2.0,=
202412150609,  248,127.52030945, 35.65695953,   477,  7620,  7620, 6.0,=
202412150609,  251,126.69699860, 35.42660904,   953,  7620,  7620, 7.0,=
202412150609,  252,126.47783661, 35.28366089,  1693,  7620,  7620, 5.0,=
202412150609,  253,128.89074707, 35.22980881,  7620,  7620,  7620, 0.0,=
202412150609,  254,127.12860107, 35.37131119,  7620,  7620,  7620, 0.0,=
202412150609,  255,128.67260742, 35.22655106,  7620,  7620,  7620, 0.0,=
202412150609,  257,129.02009583, 35.30736923,  7620,  7620,  7620, 0.0,=
202412150609,  258,127.21225739, 34.76335144,   935,  7620,  7620, 2.0,=
202412150609,  259,126.78408051, 34.64456940,  7620,  7620,  7620, 5.0,=
202412150609,  260,126.91950989, 34.68886185,  7620,  7620,  7620, 2.0,=
202412150609,  261,126.56906891, 34.55374908,  1865,  7620,  7620, 5.0,=
202412150609,  262,127.27571869, 34.61825943,  7620,  7620,  7620, 2.0,=
202412150609,  263,128.28811646, 35.32257843,  7620,  7620,  7620, 1.0,=
202412150609,  264,127.74537659, 35.51137924,   346,  7620,  7620, 1.0,=
202412150609,  266,127.69139862, 34.94340134,   266,  7620,  7620, 1.0,=
202412150609,  268,126.25846100, 34.47296143,  1537,  1795,  7620, 7.0,=
202412150609,  271,128.91448975, 36.94361115,   914,  7620,  7620, 8.0,=
202412150609,  272,128.51687622, 36.87182999,   731,  7620,  7620, 8.0,=
202412150609,  273,128.14878845, 36.62726974,  1920,  7620,  7620, 8.0,=
202412150609,  276,129.04005432, 36.43510056,   498,  7620,  7620, 1.0,=
202412150609,  277,129.40925598, 36.53337097,  7620,  7620,  7620, 0.0,=
202412150609,  278,128.68864441, 36.35609818,  1661,  1915,  7620, 8.0,=
202412150609,  279,128.32055664, 36.13055038,   944,  2225,  7620, 8.0,=
202412150609,  281,128.95140076, 35.97742081,  1228,  7620,  7620, 7.0,=
202412150609,  283,129.20123291, 35.81747055,   354,   463,  7620, 7.0,=
202412150609,  284,127.90989685, 35.66738892,  1322,  7620,  7620, 7.0,=
202412150609,  285,128.16993713, 35.56504822,  7620,  7620,  7620, 1.0,=
202412150609,  288,128.74412537, 35.49147034,  7620,  7620,  7620, 0.0,=
202412150609,  289,127.87909698, 35.41299820,  1185,  5795,  7620, 7.0,=
202412150609,  294,128.60458374, 34.88817978,  7620,  7620,  7620, 0.0,=
202412150609,  295,127.92640686, 34.81661987,  1219,  7620,  7620, 2.0,=
202412150609,  296,128.96023560, 35.21778107,  7620,  7620,  7620, 0.0,=
#7777END
