#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202412150636,  192,128.04003906, 35.16378021,  1798,  7620,  7620, 6.0,=
202412150636,  201,126.44634247, 37.70738983,  7620,  7620,  7620, 0.0,=
202412150636,  202,127.49446106, 37.48862839,   762,  2042,  7620, 2.0,=
202412150636,  203,127.48420715, 37.26398849,   944,  2042,  7620, 3.0,=
202412150636,  211,128.16714478, 38.05986023,   550,  5248,  7620, 8.0,=
202412150636,  212,127.88043213, 37.68360138,   896,  7620,  7620, 5.0,=
202412150636,  216,128.98928833, 37.17037964,   637,  4267,  7620, 7.0,=
202412150636,  217,128.67347717, 37.37731934,   370,  7620,  7620, 1.0,=
202412150636,  221,128.19433594, 37.15927887,   922,  7620,  7620, 8.0,=
202412150636,  226,127.73415375, 36.48760986,  5020,  7620,  7620, 8.0,=
202412150636,  232,127.29282379, 36.76216888,   145,  7620,  7620, 8.0,=
202412150636,  235,126.55744171, 36.32723999,   924,  7620,  7620, 8.0,=
202412150636,  236,126.92079163, 36.27241898,  3497,  7620,  7620, 6.0,=
202412150636,  239,127.24437714, 36.48522186,   655,   769,  1460, 1.0,=
202412150636,  243,126.71656799, 35.72961044,  1480,  7620,  7620, 8.0,=
202412150636,  244,127.28556061, 35.61203003,  1318,  7620,  7620, 8.0,=
202412150636,  245,126.83904266, 35.56336975,  1992,  7620,  7620, 8.0,=
202412150636,  247,127.39652252, 35.42129898,   304,  1584,  7620, 5.0,=
202412150636,  248,127.52030945, 35.65695953,   812,  7620,  7620, 8.0,=
202412150636,  251,126.69699860, 35.42660904,  1403,  4902,  7620, 8.0,=
202412150636,  252,126.47783661, 35.28366089,  1289,  7620,  7620, 8.0,=
202412150636,  253,128.89074707, 35.22980881,  7620,  7620,  7620, 0.0,=
202412150636,  254,127.12860107, 35.37131119,  7620,  7620,  7620, 1.0,=
202412150636,  255,128.67260742, 35.22655106,  7620,  7620,  7620, 0.0,=
202412150636,  257,129.02009583, 35.30736923,  7620,  7620,  7620, 0.0,=
202412150636,  258,127.21225739, 34.76335144,  1073,  1517,  7620, 1.0,=
202412150636,  259,126.78408051, 34.64456940,  1807,  7620,  7620, 1.0,=
202412150636,  260,126.91950989, 34.68886185,  7620,  7620,  7620, 5.0,=
202412150636,  261,126.56906891, 34.55374908,  1819,  7620,  7620, 7.0,=
202412150636,  262,127.27571869, 34.61825943,  7620,  7620,  7620, 1.0,=
202412150636,  263,128.28811646, 35.32257843,  7620,  7620,  7620, 0.0,=
202412150636,  264,127.74537659, 35.51137924,   334,  7620,  7620, 2.0,=
202412150636,  266,127.69139862, 34.94340134,  7620,  7620,  7620, 1.0,=
202412150636,  268,126.25846100, 34.47296143,  1754,  7620,  7620, 7.0,=
202412150636,  271,128.91448975, 36.94361115,   904,  7620,  7620, 8.0,=
202412150636,  272,128.51687622, 36.87182999,   738,  7620,  7620, 7.0,=
202412150636,  273,128.14878845, 36.62726974,  3955,  7620,  7620, 8.0,=
202412150636,  276,129.04005432, 36.43510056,   543,  7620,  7620, 8.0,=
202412150636,  277,129.40925598, 36.53337097,  7620,  7620,  7620, 0.0,=
202412150636,  278,128.68864441, 36.35609818,   732,  7620,  7620, 8.0,=
202412150636,  279,128.32055664, 36.13055038,  1188,  2225,  7620, 8.0,=
202412150636,  281,128.95140076, 35.97742081,   932,  7620,  7620, 8.0,=
202412150636,  283,129.20123291, 35.81747055,   564,  7620,  7620, 6.0,=
202412150636,  284,127.90989685, 35.66738892,  1432,  1709,  2048, 7.0,=
202412150636,  285,128.16993713, 35.56504822,  1737,  7620,  7620, 7.0,=
202412150636,  288,128.74412537, 35.49147034,  7620,  7620,  7620, 0.0,=
202412150636,  289,127.87909698, 35.41299820,  1752,  7620,  7620, 6.0,=
202412150636,  294,128.60458374, 34.88817978,  7620,  7620,  7620, 0.0,=
202412150636,  295,127.92640686, 34.81661987,  4606,  7620,  7620, 4.0,=
202412150636,  296,128.96023560, 35.21778107,  7620,  7620,  7620, 0.0,=
#7777END
