#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202412140735,   90,128.56472778, 38.25085068,  7620,  7620,  7620, 0.0,=
202412140735,   93,127.75443268, 37.94738007,  7620,  7620,  7620, 0.0,=
202412140735,   95,127.30419922, 38.14786911,  7620,  7620,  7620, 0.0,=
202412140735,   98,127.06069946, 37.90187836,  7620,  7620,  7620, 0.0,=
202412140735,   99,126.76647949, 37.88589096,  7620,  7620,  7620, 0.0,=
202412140735,  100,128.71833801, 37.67713165,  7620,  7620,  7620, 0.0,=
202412140735,  102,124.71237183, 37.97396088,  1036,  7620,  7620, 6.0,=
202412140735,  104,128.85534668, 37.80456161,  7620,  7620,  7620, 0.0,=
202412140735,  105,128.89099121, 37.75146866,  7620,  7620,  7620, 0.0,=
202412140735,  106,129.12432861, 37.50709152,  7620,  7620,  7620, 0.0,=
202412140735,  108,126.96579742, 37.57141876,  7620,  7620,  7620, 1.0,=
202412140735,  112,126.62490082, 37.47771835,  7620,  7620,  7620, 0.0,=
202412140735,  114,127.94658661, 37.33749008,  7620,  7620,  7620, 0.0,=
202412140735,  115,130.89863586, 37.48128891,   701,  1758,  7620, 2.0,=
202412140735,  119,126.98300171, 37.25746155,  7620,  7620,  7620, 0.0,=
202412140735,  121,128.45742798, 37.18125916,  7620,  7620,  7620, 0.0,=
202412140735,  127,127.95249939, 36.97045135,  7620,  7620,  7620, 1.0,=
202412140735,  129,126.49389648, 36.77658081,  7566,  7620,  7620, 5.0,=
202412140735,  130,129.41278076, 36.99176025,  7620,  7620,  7620, 0.0,=
202412140735,  131,127.44065857, 36.63924026,  1127,  7620,  7620, 7.0,=
202412140735,  133,127.37210083, 36.37199020,  1198,  7620,  7620, 1.0,=
202412140735,  135,127.99458313, 36.22024918,   883,  7620,  7620, 1.0,=
202412140735,  136,128.70733643, 36.57292938,  7620,  7620,  7620, 0.0,=
202412140735,  137,128.15740967, 36.40837097,  7620,  7620,  7620, 0.0,=
202412140735,  138,129.38002014, 36.03200912,  7620,  7620,  7620, 0.0,=
202412140735,  140,126.76135254, 36.00529861,  1745,  7620,  7620, 7.0,=
202412140735,  143,128.65295410, 35.87797165,  7620,  7620,  7620, 0.0,=
202412140735,  146,127.11717987, 35.84091949,  1143,  7620,  7620, 6.0,=
202412140735,  152,129.33468628, 35.58237076,  7620,  7620,  7620, 0.0,=
202412140735,  155,128.57281494, 35.17018890,  7620,  7620,  7620, 0.0,=
202412140735,  156,126.89156342, 35.17293930,  2017,  7620,  7620, 7.0,=
202412140735,  159,129.03202820, 35.10467911,  7620,  7620,  7620, 0.0,=
202412140735,  162,128.43560791, 34.84540939,  7620,  7620,  7620, 0.0,=
202412140735,  165,126.38150787, 34.81732178,  1066,  7620,  7620, 6.0,=
202412140735,  168,127.74063110, 34.73928833,  7620,  7620,  7620, 0.0,=
202412140735,  169,125.45104980, 34.68719101,  1650,  7620,  7620, 3.0,=
202412140735,  170,126.70182037, 34.39590073,  1493,  7620,  7620, 7.0,=
202412140735,  172,126.59899902, 35.34823990,  1661,  1756,  7620, 8.0,=
202412140735,  174,127.36940002, 35.02040100,  7620,  7620,  7620, 0.0,=
202412140735,  177,126.68772125, 36.65758896,  7620,  7620,  7620, 4.0,=
202412140735,  181,127.38465881, 36.64001846,  1143,  7620,  7620, 8.0,=
202412140735,  184,126.52969360, 33.51411057,  1929,  7620,  7620, 7.0,=
202412140735,  185,126.16282654, 33.29381943,  1763,  7620,  7620, 8.0,=
202412140735,  188,126.88020325, 33.38676834,  2071,  7620,  7620, 1.0,=
202412140735,  189,126.56529999, 33.24615860,  7620,  7620,  7620, 1.0,=
202412140735,  192,128.04003906, 35.16378021,  7620,  7620,  7620, 0.0,=
202412140735,  201,126.44634247, 37.70738983,  7620,  7620,  7620, 0.0,=
202412140735,  202,127.49446106, 37.48862839,  7620,  7620,  7620, 0.0,=
202412140735,  203,127.48420715, 37.26398849,  7620,  7620,  7620, 0.0,=
202412140735,  211,128.16714478, 38.05986023,  7620,  7620,  7620, 0.0,=
202412140735,  212,127.88043213, 37.68360138,  7620,  7620,  7620, 0.0,=
202412140735,  216,128.98928833, 37.17037964,  7620,  7620,  7620, 0.0,=
202412140735,  217,128.67347717, 37.37731934,  7620,  7620,  7620, 0.0,=
202412140735,  221,128.19433594, 37.15927887,  7620,  7620,  7620, 0.0,=
202412140735,  226,127.73415375, 36.48760986,  7486,  7620,  7620, 1.0,=
202412140735,  232,127.29282379, 36.76216888,  4355,  7620,  7620, 7.0,=
202412140735,  235,126.55744171, 36.32723999,  1588,  7620,  7620, 8.0,=
202412140735,  236,126.92079163, 36.27241898,  7620,  7620,  7620, 0.0,=
202412140735,  238,127.48175049, 36.10562897,  7620,  7620,  7620, 3.0,=
202412140735,  239,127.24437714, 36.48522186,  1237,  7620,  7620, 2.0,=
202412140735,  243,126.71656799, 35.72961044,   958,  7620,  7620, 5.0,=
202412140735,  244,127.28556061, 35.61203003,   833,  7620,  7620, 8.0,=
202412140735,  245,126.83904266, 35.56336975,  1270,  7620,  7620, 1.0,=
202412140735,  247,127.39652252, 35.42129898,  1066,  1554,  7620, 1.0,=
202412140735,  248,127.52030945, 35.65695953,   886,  7620,  7620, 8.0,=
202412140735,  251,126.69699860, 35.42660904,  1276,  7620,  7620, 8.0,=
202412140735,  252,126.47783661, 35.28366089,  7620,  7620,  7620, 9.0,=
202412140735,  253,128.89074707, 35.22980881,  7620,  7620,  7620, 0.0,=
202412140735,  254,127.12860107, 35.37131119,   309,  7620,  7620, 4.0,=
202412140735,  255,128.67260742, 35.22655106,  7620,  7620,  7620, 0.0,=
202412140735,  257,129.02009583, 35.30736923,  7620,  7620,  7620, 0.0,=
202412140735,  258,127.21225739, 34.76335144,  1770,  7620,  7620, 1.0,=
202412140735,  259,126.78408051, 34.64456940,  7620,  7620,  7620, 0.0,=
202412140735,  260,126.91950989, 34.68886185,   798,  7620,  7620, 4.0,=
202412140735,  261,126.56906891, 34.55374908,  1880,  7620,  7620, 1.0,=
202412140735,  262,127.27571869, 34.61825943,  5466,  7620,  7620, 7.0,=
202412140735,  263,128.28811646, 35.32257843,  7620,  7620,  7620, 0.0,=
202412140735,  264,127.74537659, 35.51137924,  7620,  7620,  7620, 0.0,=
202412140735,  266,127.69139862, 34.94340134,  7620,  7620,  7620, 0.0,=
202412140735,  268,126.25846100, 34.47296143,  1912,  7620,  7620, 1.0,=
202412140735,  271,128.91448975, 36.94361115,  7620,  7620,  7620, 0.0,=
202412140735,  272,128.51687622, 36.87182999,  7620,  7620,  7620, 0.0,=
202412140735,  273,128.14878845, 36.62726974,  7620,  7620,  7620, 0.0,=
202412140735,  276,129.04005432, 36.43510056,  7620,  7620,  7620, 0.0,=
202412140735,  277,129.40925598, 36.53337097,  7620,  7620,  7620, 0.0,=
202412140735,  278,128.68864441, 36.35609818,  7620,  7620,  7620, 0.0,=
202412140735,  279,128.32055664, 36.13055038,  1341,  7620,  7620, 1.0,=
202412140735,  281,128.95140076, 35.97742081,  7620,  7620,  7620, 0.0,=
202412140735,  283,129.20123291, 35.81747055,  7620,  7620,  7620, 0.0,=
202412140735,  284,127.90989685, 35.66738892,  7620,  7620,  7620, 0.0,=
202412140735,  285,128.16993713, 35.56504822,  7620,  7620,  7620, 0.0,=
