#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202412150549,  185,126.16282654, 33.29381943,  2038,  7620,  7620, 8.0,=
202412150549,  188,126.88020325, 33.38676834,  1498,  7620,  7620, 3.0,=
202412150549,  189,126.56529999, 33.24615860,  2060,  7620,  7620, 2.0,=
202412150549,  192,128.04003906, 35.16378021,  1798,  7620,  7620, 7.0,=
202412150549,  201,126.44634247, 37.70738983,  7620,  7620,  7620, 2.0,=
202412150549,  202,127.49446106, 37.48862839,   792,  1593,  7620, 6.0,=
202412150549,  203,127.48420715, 37.26398849,   213,   914,  1950, 1.0,=
202412150549,  211,128.16714478, 38.05986023,   757,  7620,  7620, 8.0,=
202412150549,  212,127.88043213, 37.68360138,  1361,  7620,  7620, 8.0,=
202412150549,  216,128.98928833, 37.17037964,   794,  7620,  7620, 7.0,=
202412150549,  217,128.67347717, 37.37731934,   334,   515,  7620, 7.0,=
202412150549,  221,128.19433594, 37.15927887,   453,  7620,  7620, 8.0,=
202412150549,  226,127.73415375, 36.48760986,   288,  3936,  7620, 8.0,=
202412150549,  232,127.29282379, 36.76216888,   182,  7620,  7620, 8.0,=
202412150549,  235,126.55744171, 36.32723999,  1316,  4689,  7620, 8.0,=
202412150549,  236,126.92079163, 36.27241898,  7620,  7620,  7620, 4.0,=
202412150549,  239,127.24437714, 36.48522186,   254,  1529,  1925, 3.0,=
202412150549,  243,126.71656799, 35.72961044,  1596,  7620,  7620, 8.0,=
202412150549,  244,127.28556061, 35.61203003,  1313,  7620,  7620, 8.0,=
202412150549,  245,126.83904266, 35.56336975,  1823,  7620,  7620, 1.0,=
202412150549,  247,127.39652252, 35.42129898,   108,   274,  1032, 3.0,=
202412150549,  248,127.52030945, 35.65695953,   767,  1814,  5485, 8.0,=
202412150549,  251,126.69699860, 35.42660904,  4639,  7620,  7620, 3.0,=
202412150549,  252,126.47783661, 35.28366089,  1464,  7620,  7620, 6.0,=
202412150549,  253,128.89074707, 35.22980881,  7620,  7620,  7620, 0.0,=
202412150549,  254,127.12860107, 35.37131119,  7620,  7620,  7620, 1.0,=
202412150549,  255,128.67260742, 35.22655106,  7620,  7620,  7620, 0.0,=
202412150549,  257,129.02009583, 35.30736923,  7620,  7620,  7620, 0.0,=
202412150549,  258,127.21225739, 34.76335144,   755,  7620,  7620, 1.0,=
202412150549,  259,126.78408051, 34.64456940,  7620,  7620,  7620, 6.0,=
202412150549,  260,126.91950989, 34.68886185,  7620,  7620,  7620, 1.0,=
202412150549,  261,126.56906891, 34.55374908,  7620,  7620,  7620, 0.0,=
202412150549,  262,127.27571869, 34.61825943,  7620,  7620,  7620, 1.0,=
202412150549,  263,128.28811646, 35.32257843,   558,  7620,  7620, 1.0,=
202412150549,  264,127.74537659, 35.51137924,   276,  7620,  7620, 1.0,=
202412150549,  266,127.69139862, 34.94340134,   588,  7620,  7620, 1.0,=
202412150549,  268,126.25846100, 34.47296143,  1830,  7620,  7620, 7.0,=
202412150549,  271,128.91448975, 36.94361115,  1051,  7620,  7620, 8.0,=
202412150549,  272,128.51687622, 36.87182999,   883,  7620,  7620, 8.0,=
202412150549,  273,128.14878845, 36.62726974,  5766,  7620,  7620, 8.0,=
202412150549,  276,129.04005432, 36.43510056,  7620,  7620,  7620, 1.0,=
202412150549,  277,129.40925598, 36.53337097,  7620,  7620,  7620, 0.0,=
202412150549,  278,128.68864441, 36.35609818,  1076,  7620,  7620, 8.0,=
202412150549,  279,128.32055664, 36.13055038,   975,  2225,  7620, 7.0,=
202412150549,  281,128.95140076, 35.97742081,   932,  3746,  7620, 8.0,=
202412150549,  283,129.20123291, 35.81747055,   351,   424,  7620, 4.0,=
202412150549,  284,127.90989685, 35.66738892,  1575,  7620,  7620, 7.0,=
202412150549,  285,128.16993713, 35.56504822,  1473,  7620,  7620, 1.0,=
202412150549,  288,128.74412537, 35.49147034,  7620,  7620,  7620, 0.0,=
202412150549,  289,127.87909698, 35.41299820,  1091,  6081,  7620, 7.0,=
202412150549,  294,128.60458374, 34.88817978,  7620,  7620,  7620, 0.0,=
202412150549,  295,127.92640686, 34.81661987,  7576,  7620,  7620, 1.0,=
202412150549,  296,128.96023560, 35.21778107,  7620,  7620,  7620, 0.0,=
#7777END
