#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202412152019,  266,127.69139862, 34.94340134,   423,  7620,  7620, 4.0,=
202412152019,  268,126.25846100, 34.47296143,  1382,  7620,  7620, 7.0,=
202412152019,  271,128.91448975, 36.94361115,  7620,  7620,  7620, 0.0,=
202412152019,  272,128.51687622, 36.87182999,  1249,  7620,  7620, 7.0,=
202412152019,  273,128.14878845, 36.62726974,  7620,  7620,  7620, 0.0,=
202412152019,  276,129.04005432, 36.43510056,  7620,  7620,  7620, 0.0,=
202412152019,  277,129.40925598, 36.53337097,  4447,  7620,  7620, 0.0,=
202412152019,  278,128.68864441, 36.35609818,  7620,  7620,  7620, 2.0,=
202412152019,  279,128.32055664, 36.13055038,  1249,  7620,  7620, 8.0,=
202412152019,  281,128.95140076, 35.97742081,  1322,  4608,  7620, 8.0,=
202412152019,  283,129.20123291, 35.81747055,   500,  7620,  7620, 2.0,=
202412152019,  284,127.90989685, 35.66738892,  1331,  7620,  7620, 6.0,=
202412152019,  285,128.16993713, 35.56504822,  7620,  7620,  7620, 1.0,=
202412152019,  288,128.74412537, 35.49147034,  7620,  7620,  7620, 1.0,=
202412152019,  289,127.87909698, 35.41299820,  1452,  7620,  7620, 3.0,=
202412152019,  294,128.60458374, 34.88817978,  1432,  7620,  7620, 7.0,=
202412152019,  295,127.92640686, 34.81661987,  1163,  7620,  7620, 8.0,=
202412152019,  296,128.96023560, 35.21778107,  7620,  7620,  7620, 4.0,=
#7777END
